;src\assets\anitruck.piskel;package-lock.json;src\assets\truck.piskel;src\analyzer\DB.server.ts;src\analyzer\ServerInstance.server.ts;src\analyzer\git-caller.server.ts;src\components\Chart.tsx;src\routes\$repo.$.tsx;src\analyzer\util.server.ts;src\components\DetailsCard.tsx;package.json;CONTRIBUTING.md;src\routes\_index.tsx;project-statement.md;src\tailwind.css;src\components\UnionAuthorsModal.tsx;GitTruckTeaser.md;src\components\TimeSlider.tsx;src\components\CommitHistory.tsx;src\metrics\metrics.ts;src\cli.ts;README.md;src\analyzer\model.ts;src\components\GlobalInfo.tsx;src\util.ts;src\components\Providers.tsx;src\components\util.tsx;src\contexts\OptionsContext.ts;src\styles\vars.css;truckconfig.json;scripts\benchmark.mjs;playwright.config.ts;src\components\AuthorOptions.tsx;src\components\Settings.tsx;remix.env.d.ts;src\root.tsx;INSTALL.md;src\analyzer\log.server.ts;postcss.config.js;src\components\SearchCard.tsx;src\components\Tooltip.tsx;TODO.md;src\analyzer\constants.ts;run-with-docker.sh;src\metrics\sizeMetric.ts;src\const.ts;tailwind.config.js;src\components\Options.tsx;tsconfig.json;src\styles\animations.css;src\analyzer\RefreshPolicy.ts;src\components\CommitSettings.tsx;demo.tape;prettier.config.mjs;scripts\publish-experimental.js;src\components\legend\SegmentLegend.tsx;src\analyzer\coauthors.server.test.ts;REQUIREMENTS.md;src\components\legend\PointLegend.tsx;remix.config.mjs;src\analyzer\MetadataDB.ts;src\components\MenuTab.tsx;src\components\BarChart.tsx;src\metrics\chartDepth.ts;src\metrics\metricUtils.ts;src\components\HiddenFiles.tsx;src\components\LoadingIndicator.tsx;src\metrics\lastChanged.ts;src\components\accordion\AccordionItem.tsx;src\components\Breadcrumb.tsx;src\entry.client.tsx;src\components\sliderUtils.tsx;src\components\legend\GradiantLegend.tsx;src\components\accordion\Accordion.tsx;src\components\FeedbackCard.tsx;src\routes\clearCache.tsx;src\analyzer\InstanceManager.server.ts;src\entry.server.tsx;src\routes\$repository.tsx;src\components\legend\Legend.tsx;src\routes\progress.tsx;e2e\features\clear-analyzed-results.spec.ts;e2e\features\navigate-to-a-repository.spec.ts;src\components\RevisionSelect.tsx;src\styling.tsx;src\analyzer\coauthors.server.ts;e2e\features\see-more-repositories.spec.ts;src\components\AuthorDistFragment.tsx;src\components\CommitsCard.tsx;src\hooks.ts;src\contexts\CommitTabContext.ts;src\components\EnumSelect.tsx;src\contexts\MetricContext.ts;src\routes\commits.tsx;src\components\ChevronButton.tsx;src\metrics\truckFactor.ts;src\analyzer\args.server.ts;src\contexts\PathContext.ts;src\contexts\DataContext.ts;src\metrics\singleAuthor.ts;src\contexts\ClickedContext.ts;src\metrics\topContributer.ts;src\contexts\SearchContext.ts;src\routes\commitcount.tsx;src\metrics\mostContribs.ts;src\routes\authordist.tsx;src\metrics\mostCommits.ts;src\metrics\fileExtension.ts
src\styles\vars.css;0,9971119133574007;1,0003797391882212;0,9669172932330827;0,9951155363516814;0,9936179577464789;0,9931104873692268;0,9932035268185158;0,995101880877743;0,9895320197044335;0,9914829659318637;0,9821428571428571;0,9816784869976359;0,9887161484453361;0,9799357945425361;0,9718221665623044;0,98944;0,9789315274642588;0,9850384148807116;0,9881956155143339;0,9853842527109854;0,9828456104944501;0,9685598377281948;0,9868421052631579;0,9852631578947368;0,9759341355288157;0,9849759615384616;0,9799498746867168;0,9775888717156105;0,01809954751131222;0,9004524886877828;0,9635258358662614;0,9529411764705882;0,9745145631067961;0,9791946308724833;0,8733031674208145;0,9630655586334257;0,9372056514913658;0,9727463312368972;0,8597285067873304;0,9809160305343512;0,979381443298969;0,9600886917960089;0,9393203883495146;0,8817204301075269;0,9095022624434389;0,8770491803278688;0,9227722772277228;0,9758220502901354;0,9120521172638436;0,8235294117647058;0,9630723781388478;0,9700934579439252;0,9081364829396326;0,8687782805429864;0,9427244582043344;0,9610655737704918;0,9499263622974963;0,8790560471976401;0,9664607237422771;0,9012738853503185;0,9610062893081761;0,958179581795818;0,9528795811518325;0,8818565400843882;0,9522998296422487;0,9574223245109321;0,9550561797752809;0,9148936170212766;0,940387481371088;0,9489932885906041;0,8892857142857142;0,9184339314845025;0,9536784741144414;0,9495268138801262;0,9393258426966292;0,8733031674208145;0,9285714285714286;0,9390681003584229;0,9455782312925171;0,9499323410013532;0,9392523364485982;0,9083333333333333;0,9248291571753986;0,946824224519941;0,9369202226345084;0,8904109589041096;0,87;0,9393442622950819;0,8769230769230769;0,9284210526315789;0,9192546583850931;0,9272727272727272;0,8506787330316742;0,928030303030303;0,8827160493827161;0,9186991869918699;0,9015544041450777;0,87890625;0,8920634920634921;0,9283088235294118;0,8865248226950354;0,9232283464566929;0,9036544850498339;0,9047619047619048;0,9151785714285714;0,9060773480662984;0,9170403587443946;0,9043062200956937
truckconfig.json;1,0007220216606498;0,9997842390976016;0,9578947368421052;0,9930490325004696;0,9938380281690141;0,9910691502934422;0,9939382806759736;0,9907915360501567;0,9855295566502463;0,9904809619238477;0,97265625;0,9775413711583925;0,9884653961885657;0,9767255216693419;0,9818409517845961;0,98816;0,9683972911963883;0,9878689850384149;0,9881956155143339;0,9801980198019802;0,9838546922300706;0,9574036511156186;0,9674922600619195;0,983578947368421;0,9772007599746675;0,9789663461538461;0,9804511278195489;0,9744976816074189;0,9004524886877828;0,024242424242424242;0,9665653495440729;0,951764705882353;0,9763349514563107;0,9771812080536912;0,8303030303030303;0,9704524469067405;0,9481946624803768;0,9643605870020965;0,8;0,9783715012722646;0,9757428744693754;0,9334811529933481;0,9490291262135923;0,899641577060932;0,8411764705882353;0,8975409836065574;0,9287128712871288;0,9700193423597679;0,9087947882736156;0,8043478260869565;0,9394387001477105;0,9672897196261683;0,9133858267716536;0,7818181818181819;0,9427244582043344;0,9661885245901639;0,9455081001472754;0,8938053097345132;0,9664607237422771;0,8980891719745223;0,9522012578616352;0,959409594095941;0,9554973821989529;0,8987341772151899;0,9420783645655877;0,953970080552359;0,9463171036204744;0,9385342789598109;0,9493293591654247;0,9543624161073826;0,9035714285714286;0,9412724306688418;0,9564032697547684;0,9463722397476341;0,946067415730337;0,8629441624365483;0,9243697478991597;0,9354838709677419;0,9365079365079365;0,9499323410013532;0,9485981308411215;0,9111111111111111;0,9248291571753986;0,946824224519941;0,9294990723562152;0,9068493150684932;0,8733333333333333;0,9393442622950819;0,8961538461538462;0,9242105263157895;0,9254658385093167;0,9309090909090909;0,8695652173913043;0,9242424242424242;0,904320987654321;0,9288617886178862;0,9015544041450777;0,90625;0,9079365079365079;0,9264705882352942;0,9148936170212766;0,9251968503937008;0,9235880398671097;0,8958333333333334;0,9241071428571429;0,9060773480662984;0,92152466367713;0,9090909090909091
scripts\benchmark.mjs;1,0404332129963898;1,0007422175042504;1,0101317122593718;0,9789592335149352;0,9777728873239436;0,9739729522837458;0,9779573842762674;0,9802115987460815;0,9467364532019704;0,9809619238476954;0,9391741071428571;0,9414893617021277;0,9704112337011033;0,9678972712680578;0,963055729492799;0,96768;0,9390519187358917;0,9672462596037201;0,963575042158516;0,9580386610089581;0,9298688193743693;0,9331306990881459;0,9489164086687306;0,952421052631579;0,9290690310322989;0,9543269230769231;0,9508771929824561;0,9459041731066461;0,9635258358662614;0,9665653495440729;0,010131712259371834;0,9179331306990881;0,9508495145631068;0,9422818791946309;0,9645390070921985;0,9279778393351801;0,9250253292806484;0,9138804457953394;0,9665653495440729;0,9440203562340967;0,9514857489387507;0,9574468085106383;0,9594731509625126;0,9564336372847011;0,9696048632218845;0,9604863221884499;0,9493414387031408;0,9303675048355899;0,950354609929078;0,955420466058764;0,9341438703140831;0,9149532710280374;0,9311043566362716;0,961499493414387;0,85612968591692;0,9138804457953394;0,9118541033434651;0,9341438703140831;0,9161518093556928;0,9513677811550152;0,8926038500506586;0,922998986828774;0,916919959473151;0,9463019250253293;0,9250253292806484;0,9098277608915907;0,9128672745694022;0,9250253292806484;0,9189463019250254;0,9037487335359676;0,9311043566362716;0,9199594731509625;0,9179331306990881;0,9118541033434651;0,9189463019250254;0,9463019250253293;0,9300911854103343;0,916919959473151;0,9148936170212766;0,922998986828774;0,9067882472137792;0,9311043566362716;0,9209726443768997;0,9189463019250254;0,922998986828774;0,9250253292806484;0,9209726443768997;0,9159067882472138;0,9402228976697061;0,916919959473151;0,9290780141843972;0,9270516717325228;0,9412360688956434;0,9148936170212766;0,9311043566362716;0,9240121580547113;0,9159067882472138;0,9432624113475178;0,9290780141843972;0,9128672745694022;0,9432624113475178;0,9128672745694022;0,9432624113475178;0,9240121580547113;0,9209726443768997;0,9219858156028369;0,9209726443768997;0,9179331306990881
playwright.config.ts;1,0389891696750904;1,0000258913082878;1,0047058823529411;0,9868495209468345;0,9848151408450704;0,9826486348558305;0,9880602498163116;0,9886363636363636;0,9759852216748769;0,9919839679358717;0,9402901785714286;0,9456264775413712;0,9786860581745236;0,9414125200642055;0,9649342517219787;0,98304;0,9322799097065463;0,9761423372422159;0,9794266441821248;0,9731258840169731;0,958627648839556;0,9117647058823529;0,945046439628483;0,9663157894736842;0,9556681443951869;0,9597355769230769;0,9649122807017544;0,9574961360123647;0,9529411764705882;0,951764705882353;0,9179331306990881;0,012941176470588235;0,9617718446601942;0,9523489932885906;0,9588235294117647;0,9353647276084949;0,8952941176470588;0,9213836477987422;0,9529411764705882;0,9611959287531806;0,9581564584596726;0,9305882352941176;0,9505882352941176;0,9188235294117647;0,96;0,9458823529411765;0,9152941176470588;0,9468085106382979;0,9223529411764706;0,9505882352941176;0,9305882352941176;0,9364485981308411;0,9152941176470588;0,928235294117647;0,9247058823529412;0,9344262295081968;0,9235294117647059;0,9164705882352941;0,9382171226831421;0,9035294117647059;0,9070588235294118;0,9211764705882353;0,908235294117647;0,9317647058823529;0,9258823529411765;0,9182968929804373;0,9152941176470588;0,9329411764705883;0,9047058823529411;0,9235294117647059;0,9235294117647059;0,9105882352941177;0,9141176470588235;0,9105882352941177;0,9188235294117647;0,9388235294117647;0,9117647058823529;0,9058823529411765;0,9176470588235294;0,9235294117647059;0,9094117647058824;0,9035294117647059;0,9035294117647059;0,9105882352941177;0,9188235294117647;0,92;0,9047058823529411;0,908235294117647;0,9294117647058824;0,9235294117647059;0,9258823529411765;0,9117647058823529;0,9341176470588235;0,9188235294117647;0,9223529411764706;0,9117647058823529;0,9058823529411765;0,9329411764705883;0,9247058823529412;0,9058823529411765;0,9352941176470588;0,9129411764705883;0,9317647058823529;0,9247058823529412;0,9141176470588235;0,9176470588235294;0,9094117647058824;0,908235294117647
src\components\AuthorOptions.tsx;1,0364077669902914;1,0019850003020652;0,9987864077669902;0,9812136013526207;0,9815140845070423;0,9834141362592498;0,9583027185892726;0,9688479623824452;0,9602832512315271;0,9190881763527055;0,9598214285714286;0,9627659574468085;0,9445837512537613;0,9629854368932039;0,9344660194174758;0,89984;0,9648058252427184;0,7634452082490901;0,9139966273187183;0,9259783121169259;0,9243188698284561;0,9745145631067961;0,9429611650485437;0,8812631578947369;0,9144417475728155;0,9092548076923077;0,8506265664160401;0,929004854368932;0,9745145631067961;0,9763349514563107;0,9508495145631068;0,9617718446601942;0,0054611650485436895;0,8762135922330098;0,9763349514563107;0,9223300970873787;0,9684466019417476;0,9344660194174758;0,9775485436893204;0,8731796116504854;0,8405093996361431;0,9611650485436893;0,9678398058252428;0,9745145631067961;0,9660194174757282;0,9629854368932039;0,962378640776699;0,8895631067961165;0,9678398058252428;0,9714805825242718;0,9387135922330098;0,899878640776699;0,9599514563106796;0,970873786407767;0,9466019417475728;0,8816747572815534;0,9502427184466019;0,9702669902912622;0,845873786407767;0,9641990291262136;0,9308252427184466;0,8992718446601942;0,9132281553398058;0,9605582524271845;0,9405339805825242;0,8622572815533981;0,9223300970873787;0,9441747572815534;0,9211165048543689;0,8883495145631068;0,9490291262135923;0,8731796116504854;0,9016990291262136;0,9186893203883495;0,9344660194174758;0,9581310679611651;0,9557038834951457;0,9338592233009708;0,9441747572815534;0,8774271844660194;0,9350728155339806;0,9557038834951457;0,9508495145631068;0,9077669902912622;0,9344660194174758;0,9514563106796117;0,9575242718446602;0,8974514563106796;0,9350728155339806;0,9338592233009708;0,9472087378640777;0,9089805825242718;0,9557038834951457;0,9399271844660194;0,9265776699029126;0,9381067961165048;0,9453883495145631;0,9496359223300971;0,9447815533980582;0,9217233009708737;0,9502427184466019;0,9229368932038835;0,9532766990291263;0,9478155339805825;0,9375;0,9447815533980582;0,9368932038834952;0,9381067961165048
src\components\Settings.tsx;1,0389261744966443;1,0014585437002133;1,0006711409395974;0,981025737366147;0,9742517605633803;0,980862464914519;0,9533431300514328;0,9596394984326019;0,9642857142857143;0,9431362725450901;0,9598214285714286;0,9580378250591016;0,940320962888666;0,9590604026845637;0,9217282404508453;0,91456;0,9476510067114094;0,9199353012535382;0,9305227655986509;0,9391796322489392;0,9510595358224017;0,9577181208053691;0,9362416107382551;0,8833684210526316;0,9227359088030399;0,90625;0,8315789473684211;0,8973154362416107;0,9791946308724833;0,9771812080536912;0,9422818791946309;0,9523489932885906;0,8762135922330098;0,008053691275167786;0,9778523489932885;0,9208053691275168;0,9644295302013423;0,9308724832214765;0,9758389261744966;0,8276081424936387;0,8726500909642207;0,9604026845637584;0,9630872483221476;0,9711409395973154;0,9664429530201343;0,9704697986577181;0,9624161073825503;0,8543624161073825;0,9644295302013423;0,9711409395973154;0,9416107382550336;0,8463087248322148;0,9604026845637584;0,9711409395973154;0,9449664429530201;0,9114093959731544;0,9402684563758389;0,9684563758389262;0,8523489932885906;0,9664429530201343;0,9302013422818792;0,9053691275167786;0,9134228187919463;0,9630872483221476;0,9456375838926174;0,7906040268456376;0,8966442953020134;0,9516778523489933;0,9080536912751678;0,8751677852348994;0,9463087248322147;0,9315436241610738;0,9087248322147651;0,9201342281879195;0,9100671140939597;0,9577181208053691;0,9395973154362416;0,9375838926174497;0,9476510067114094;0,8865771812080537;0,9389261744966443;0,9516778523489933;0,9449664429530201;0,8986577181208054;0,9161073825503355;0,9416107382550336;0,9503355704697987;0,9073825503355705;0,9228187919463087;0,9328859060402684;0,9429530201342282;0,8791946308724832;0,9523489932885906;0,9395973154362416;0,9234899328859061;0,9416107382550336;0,9328859060402684;0,951006711409396;0,9489932885906041;0,938255033557047;0,9503355704697987;0,9402684563758389;0,9489932885906041;0,946979865771812;0,9449664429530201;0,9456375838926174;0,9429530201342282;0,9375838926174497
remix.env.d.ts;1,0050541516245488;0,9998273912780813;0,9639097744360903;0,9941762164193124;0,9929577464788732;0,9923449859658076;0,9937545922116091;0,9931426332288401;0,9904556650246306;0,9897294589178357;0,9760044642857143;0,9816784869976359;0,9872116349047142;0,9751203852327448;0,9818409517845961;0,98816;0,9766741911211437;0,9846340477153255;0,9861720067453625;0,9839698255539839;0,9808274470232089;0,9655172413793104;0,9752321981424149;0,9823157894736843;0,9778340721975934;0,9819711538461539;0,9794486215538847;0,9760432766615147;0,8733031674208145;0,8303030303030303;0,9645390070921985;0,9588235294117647;0,9763349514563107;0,9778523489932885;0;0,9676823638042474;0,945054945054945;0,9685534591194969;0,6190476190476191;0,9796437659033079;0,979381443298969;0,9246119733924612;0,9199029126213593;0,8745519713261649;0,8352941176470589;0,8565573770491803;0,9306930693069307;0,9700193423597679;0,9218241042345277;0,8315217391304348;0,9571639586410635;0,9654205607476636;0,910761154855643;0,7701863354037267;0,9535603715170279;0,9692622950819673;0,9528718703976435;0,8938053097345132;0,9691085613415711;0,8757961783439491;0,9622641509433962;0,959409594095941;0,9594240837696335;0,8565400843881856;0,9454855195911414;0,9516685845799769;0,9525593008739076;0,9290780141843972;0,9508196721311475;0,9570469798657718;0,8714285714285714;0,9445350734094616;0,9564032697547684;0,9511041009463722;0,9191011235955057;0,8020304568527918;0,9348739495798319;0,9336917562724014;0,9138321995464853;0,9566982408660352;0,940809968847352;0,9055555555555556;0,9225512528473804;0,948301329394387;0,9369202226345084;0,8986301369863013;0,88;0,9475409836065574;0,8923076923076924;0,9347368421052632;0,9192546583850931;0,9309090909090909;0,8405797101449275;0,9299242424242424;0,8919753086419753;0,9369918699186992;0,917098445595855;0,8984375;0,8920634920634921;0,9393382352941176;0,900709219858156;0,9350393700787402;0,9069767441860465;0,8869047619047619;0,9241071428571429;0,8895027624309392;0,9237668161434978;0,9186602870813397
src\root.tsx;1,0375451263537907;1,0011564784368554;1,0018467220683287;0,9868495209468345;0,9806338028169014;0,974738453687165;0,970242468772961;0,9621865203761756;0,9615147783251231;0,9736973947895792;0,9575892857142857;0,9710401891252955;0,950852557673019;0,9630818619582665;0,9542892924232936;0,95552;0,9601203912716328;0,9470279013344116;0,9537942664418212;0,9528524280999529;0,9394550958627649;0,9436749769159741;0,9380804953560371;0,9381052631578948;0,9366687777074097;0,9302884615384616;0,9218045112781955;0,9412673879443586;0,9630655586334257;0,9704524469067405;0,9279778393351801;0,9353647276084949;0,9223300970873787;0,9208053691275168;0,9676823638042474;0,009233610341643583;0,9427516158818098;0,9122807017543859;0,9649122807017544;0,9243002544529262;0,9248029108550637;0,9593721144967683;0,9492151431209603;0,9649122807017544;0,9695290858725761;0,9584487534626038;0,9325946445060018;0,9095106186518929;0,9519852262234534;0,9621421975992613;0,9289012003693444;0,9002770083102493;0,9501385041551247;0,961218836565097;0,9325946445060018;0,8965835641735919;0,925207756232687;0,948291782086796;0,9002647837599294;0,9473684210526315;0,9178208679593721;0,8919667590027701;0,8975069252077562;0,9455216989843028;0,9344413665743305;0,8901200369344414;0,8928901200369345;0,9353647276084949;0,8993536472760849;0,9095106186518929;0,9279778393351801;0,9113573407202216;0,9048938134810711;0,8938134810710988;0,9076638965835642;0,9261311172668514;0,925207756232687;0,9021237303785781;0,9261311172668514;0,9021237303785781;0,8947368421052632;0,9344413665743305;0,9242843951985226;0,8938134810710988;0,8901200369344414;0,9298245614035088;0,9325946445060018;0,8855032317636196;0,9178208679593721;0,9085872576177285;0,9224376731301939;0,9002770083102493;0,9372114496768237;0,9122807017543859;0,9141274238227147;0,9233610341643582;0,9196675900277008;0,9316712834718375;0,925207756232687;0,9104339796860572;0,9307479224376731;0,9122807017543859;0,9335180055401662;0,9196675900277008;0,9215143120960295;0,9168975069252078;0,9215143120960295;0,9104339796860572
INSTALL.md;1,0332129963898917;1,0006127609628115;0,9954887218045113;0,9938004884463648;0,9876760563380281;0,9880071446797652;0,9915503306392358;0,9913793103448276;0,9827586206896551;0,9874749498997996;0,9542410714285714;0,9166666666666666;0,9809428284854563;0,9301765650080257;0,9661865998747652;0,98848;0,8924003009781791;0,9838253133845531;0,9831365935919055;0,9764262140499764;0,9545913218970736;0,8184584178498986;0,9543343653250774;0,9671578947368421;0,9594680177327423;0,9735576923076923;0,9714285714285714;0,9706336939721792;0,9372056514913658;0,9481946624803768;0,9250253292806484;0,8952941176470588;0,9684466019417476;0,9644295302013423;0,945054945054945;0,9427516158818098;0,006279434850863423;0,9517819706498952;0,945054945054945;0,9745547073791349;0,9636143117040631;0,9089481946624803;0,9324960753532182;0,8869701726844584;0,9607535321821036;0,9356357927786499;0,9089481946624803;0,9593810444874274;0,9293563579277865;0,9340659340659341;0,9261447562776958;0,9514018691588785;0,869701726844584;0,9293563579277865;0,9071207430340558;0,9467213114754098;0,9234167893961709;0,8367346938775511;0,9461606354810238;0,9167974882260597;0,9157232704402516;0,939729397293973;0,9293193717277487;0,9277864992150706;0,9230769230769231;0,9413118527042578;0,9275905118601748;0,9183673469387755;0,9090909090909091;0,9328859060402684;0,9230769230769231;0,902668759811617;0,9277929155313351;0,9183673469387755;0,9010989010989011;0,9387755102040817;0,9136577708006279;0,9105180533751962;0,902668759811617;0,9296346414073072;0,8987538940809969;0,8995290423861853;0,8948194662480377;0,9113737075332349;0,9167974882260597;0,9136577708006279;0,902668759811617;0,9105180533751962;0,9309262166405023;0,9089481946624803;0,9199372056514914;0,9010989010989011;0,9293563579277865;0,902668759811617;0,9215070643642073;0,9058084772370487;0,9073783359497645;0,9324960753532182;0,9230769230769231;0,8963893249607535;0,9230769230769231;0,8995290423861853;0,9262166405023547;0,9120879120879121;0,9089481946624803;0,9120879120879121;0,9058084772370487;0,8948194662480377
src\analyzer\log.server.ts;1,023826714801444;1,0007594783764424;0,9958071278825996;0,982716513244411;0,9762323943661971;0,9668282725184996;0,9823659074210139;0,9807993730407524;0,9430418719211823;0,9839679358717435;0,96484375;0,9639479905437353;0,9686559679037111;0,9590690208667737;0,9592986850344396;0,96416;0,963130173062453;0,9632025879498585;0,9642495784148398;0,9448373408769448;0,9369323915237134;0,9584178498985801;0,9303405572755418;0,9528421052631579;0,9214692843571881;0,9429086538461539;0,9473684210526315;0,9149922720247295;0,9727463312368972;0,9643605870020965;0,9138804457953394;0,9213836477987422;0,9344660194174758;0,9308724832214765;0,9685534591194969;0,9122807017543859;0,9517819706498952;0,005241090146750524;0,960167714884696;0,926208651399491;0,9320800485142511;0,9559748427672956;0,940251572327044;0,9580712788259959;0,9517819706498952;0,9486373165618449;0,9549266247379455;0,9100580270793037;0,9538784067085954;0,9570230607966457;0,9035639412997903;0,8953271028037383;0,9528301886792453;0,9570230607966457;0,9077568134171907;0,9036885245901639;0,9056603773584906;0,950733752620545;0,909973521624007;0,939203354297694;0,8836477987421384;0,9088050314465409;0,9077568134171907;0,9412997903563941;0,9046121593291404;0,9088050314465409;0,90041928721174;0,9287211740041929;0,9129979035639413;0,9129979035639413;0,9255765199161425;0,9119496855345912;0,909853249475891;0,8983228511530398;0,9339622641509434;0,9454926624737946;0,9119496855345912;0,8920335429769392;0,9287211740041929;0,8752620545073375;0,9067085953878407;0,9339622641509434;0,9224318658280922;0,8888888888888888;0,8909853249475891;0,9161425576519916;0,9360587002096437;0,9119496855345912;0,9308176100628931;0,9035639412997903;0,909853249475891;0,9056603773584906;0,9234800838574424;0,910901467505241;0,9192872117400419;0,9161425576519916;0,9140461215932913;0,9182389937106918;0,9171907756813418;0,8920335429769392;0,9192872117400419;0,9014675052410901;0,909853249475891;0,9224318658280922;0,910901467505241;0,9234800838574424;0,9129979035639413;0,9171907756813418
postcss.config.js;0,9978339350180505;0,9995684781952032;0,9609022556390977;0,9941762164193124;0,9925176056338029;0,9913243174279153;0,994121969140338;0,9937304075235109;0,9889162561576355;0,9909819639278558;0,9720982142857143;0,9781323877068558;0,9889669007021064;0,9743178170144462;0,9780839073262367;0,98944;0,9759217456734387;0,9862515163768703;0,9885328836424958;0,9825553983969826;0,9828456104944501;0,9695740365111561;0,9760061919504643;0,984;0,9778340721975934;0,9795673076923077;0,981453634085213;0,9744976816074189;0,8597285067873304;0,8;0,9665653495440729;0,9529411764705882;0,9775485436893204;0,9758389261744966;0,6190476190476191;0,9649122807017544;0,945054945054945;0,960167714884696;0,05952380952380952;0,9790076335877863;0,979381443298969;0,926829268292683;0,9223300970873787;0,8853046594982079;0,8294117647058824;0,8483606557377049;0,8910891089108911;0,9729206963249516;0,8957654723127035;0,8097826086956522;0,9512555391432792;0,9682242990654205;0,9081364829396326;0,7204968944099379;0,9458204334365325;0,9631147540983607;0,9513991163475699;0,8938053097345132;0,9664607237422771;0,8853503184713376;0,9572327044025157;0,958179581795818;0,9528795811518325;0,8565400843881856;0,9403747870528109;0,9585730724971231;0,9550561797752809;0,9148936170212766;0,9448584202682563;0,9570469798657718;0,8928571428571429;0,9396411092985318;0,9509536784741145;0,943217665615142;0,9191011235955057;0,8274111675126904;0,9243697478991597;0,9301075268817204;0,9387755102040817;0,9485791610284168;0,9439252336448598;0,9055555555555556;0,9271070615034168;0,9453471196454948;0,922077922077922;0,9013698630136986;0,8833333333333333;0,9459016393442623;0,8807692307692307;0,9221052631578948;0,906832298136646;0,9327272727272727;0,8357487922705314;0,9299242424242424;0,8888888888888888;0,9227642276422764;0,9067357512953368;0,890625;0,8857142857142857;0,9338235294117647;0,900709219858156;0,9291338582677166;0,9069767441860465;0,8958333333333334;0,9151785714285714;0,9033149171270718;0,9125560538116592;0,9090909090909091
src\components\SearchCard.tsx;1,044529262086514;1,002433782979054;1,008905852417303;0,9787713695284614;0,9680897887323944;0,9737177851492728;0,9391991182953711;0,9476880877742947;0,9547413793103449;0,907565130260521;0,9676339285714286;0,9704491725768322;0,9335506519558676;0,9694656488549618;0,9342517219787101;0,88288;0,9764631043256997;0,9017387788111605;0,9065767284991568;0,9306930693069307;0,9374369323915237;0,9751908396946565;0,9293893129770993;0,8492631578947368;0,8955034832172261;0,8713942307692307;0,8571428571428571;0,9338422391857506;0,9809160305343512;0,9783715012722646;0,9440203562340967;0,9611959287531806;0,8731796116504854;0,8276081424936387;0,9796437659033079;0,9243002544529262;0,9745547073791349;0,926208651399491;0,9790076335877863;0,0057251908396946565;0,8211036992116434;0,960559796437659;0,9643765903307888;0,9764631043256997;0,9713740458015268;0,9707379134860051;0,9713740458015268;0,8905852417302799;0,9681933842239185;0,9669211195928753;0,943384223918575;0,8346055979643766;0,9681933842239185;0,9732824427480916;0,9497455470737913;0,8963104325699746;0,943384223918575;0,9732824427480916;0,8638676844783715;0,9713740458015268;0,9185750636132316;0,8823155216284987;0,888676844783715;0,9580152671755725;0,9344783715012722;0,8250636132315522;0,8994910941475827;0,9516539440203562;0,9115776081424937;0,851145038167939;0,9421119592875318;0,9408396946564885;0,8931297709923665;0,9096692111959288;0,9090330788804071;0,9586513994910941;0,9344783715012722;0,9376590330788804;0,9421119592875318;0,8753180661577609;0,9319338422391857;0,9529262086513995;0,9459287531806616;0,8683206106870229;0,9357506361323156;0,9440203562340967;0,9567430025445293;0,8969465648854962;0,9255725190839694;0,9115776081424937;0,9440203562340967;0,8727735368956743;0,9535623409669212;0,9312977099236641;0,9249363867684478;0,9306615776081425;0,9376590330788804;0,9484732824427481;0,9484732824427481;0,9287531806615776;0,9312977099236641;0,9293893129770993;0,9268447837150128;0,9465648854961832;0,9319338422391857;0,9459287531806616;0,933206106870229;0,9312977099236641
src\components\Tooltip.tsx;1,0369921164342026;1,0023561090541906;1,0024257125530625;0,9748262258125118;0,9669894366197183;0,9729522837458535;0,9322189566495224;0,9457288401253918;0,9439655172413793;0,9153306613226453;0,9631696428571429;0,9621749408983451;0,9586258776328987;0,968465736810188;0,939963614311704;0,91168;0,9624014554275319;0,9090173877881116;0,8897133220910624;0,8863743517208864;0,9394550958627649;0,9672528805336568;0,9272286234081262;0,8816842105263157;0,8890236506973923;0,8689903846153846;0,8516290726817043;0,9187386294724075;0,979381443298969;0,9757428744693754;0,9514857489387507;0,9581564584596726;0,8405093996361431;0,8726500909642207;0,979381443298969;0,9248029108550637;0,9636143117040631;0,9320800485142511;0,979381443298969;0,8211036992116434;0,002425712553062462;0,9624014554275319;0,9624014554275319;0,9727107337780473;0,9545178896300789;0,9642207398423287;0,9648271679805943;0,8829593693147362;0,9696785930867192;0,9733171619163129;0,9375379017586416;0,9035779260157671;0,9617950272892662;0,9696785930867192;0,9405700424499697;0,8799272286234081;0,9429957550030321;0,9690721649484536;0,8556701030927835;0,960582171012735;0,9326864766525167;0,9023650697392359;0,8993329290479078;0,9617950272892662;0,939963614311704;0,8799272286234081;0,9041843541540328;0,9375379017586416;0,9096422073984233;0,8708308065494239;0,9539114614918133;0,926015767131595;0,8787143723468769;0,9241964827167981;0,9272286234081262;0,9581564584596726;0,9472407519708914;0,9387507580351728;0,9454214675560946;0,8526379624014554;0,9217707701637355;0,9563371740448757;0,9484536082474226;0,8872043662825955;0,9417828987265009;0,9460278956943602;0,9557307459066101;0,8653729533050334;0,9278350515463918;0,9272286234081262;0,9423893268647665;0,8987265009096422;0,9514857489387507;0,936931473620376;0,926015767131595;0,9181322013341419;0,9423893268647665;0,9490600363856883;0,939963614311704;0,9005457853244391;0,9381443298969072;0,9041843541540328;0,9423893268647665;0,9454214675560946;0,9187386294724075;0,9454214675560946;0,916312916919345;0,9205579138872043
